"Time","Force 1 Monitor: Force 1 Monitor (N)"
1.0724999999999882,3.1921082894347116E-4
1.0749999999999882,3.191888767292035E-4
1.0774999999999881,3.1916768120276355E-4
1.079999999999988,3.191468447267658E-4
1.082499999999988,3.191276665248526E-4
1.084999999999988,3.1910848201275753E-4
1.087499999999988,3.190903277711172E-4
1.0899999999999879,3.1907284109758296E-4
1.0924999999999878,3.190561552367871E-4
1.0949999999999878,3.190407334865965E-4
1.0974999999999877,3.190249625480976E-4
1.0999999999999877,3.190107410798209E-4
1.1024999999999876,3.1899738898887096E-4
1.1049999999999875,3.189850738994996E-4
1.1074999999999875,3.1897313322597253E-4
1.1099999999999874,3.1896296273622765E-4
1.1124999999999874,3.1895371115207697E-4
1.1149999999999873,3.189446792993499E-4
1.1174999999999873,3.1893741495931776E-4
1.1199999999999872,3.1893090184996416E-4
1.1224999999999872,3.1892681444155166E-4
1.1249999999999871,3.1892173885270526E-4
1.127499999999987,3.1891898101225885E-4
1.129999999999987,3.1891735913115233E-4
1.132499999999987,3.189165085595155E-4
1.134999999999987,3.189169988447373E-4
1.1374999999999869,3.1891862588128263E-4
1.1399999999999868,3.189210555171567E-4
1.1424999999999867,3.189257100643543E-4
1.1449999999999867,3.189305589964719E-4
1.1474999999999866,3.189381898797478E-4
1.1499999999999866,3.189462245524036E-4
1.1524999999999865,3.1895531386211723E-4
1.1549999999999865,3.189659280071256E-4
1.1574999999999864,3.189779039355894E-4
1.1599999999999864,3.189909632949798E-4
1.1624999999999863,3.1900587565659826E-4
1.1649999999999863,3.190212986344353E-4
1.1674999999999862,3.1903915601470476E-4
1.1699999999999862,3.190587330997776E-4
1.172499999999986,3.190783131461508E-4
1.174999999999986,3.190992779634169E-4
1.177499999999986,3.191217588619257E-4
1.179999999999986,3.191458187542691E-4
1.182499999999986,3.191709116830854E-4
1.1849999999999858,3.1919886444068383E-4
1.1874999999999858,3.1922663323709995E-4
1.1899999999999857,3.192570831746121E-4
1.1924999999999857,3.1928813908243457E-4
1.1949999999999856,3.1932085169337213E-4
1.1974999999999856,3.1935476512347585E-4
1.1999999999999855,3.1938986139659625E-4
1.2024999999999855,3.1942682492375944E-4
1.2049999999999854,3.194654189672865E-4
1.2074999999999854,3.195045421190599E-4
1.2099999999999853,3.195464616673533E-4
1.2124999999999853,3.195898613966791E-4
1.2149999999999852,3.1963302404891205E-4
1.2174999999999851,3.196784436305039E-4
1.219999999999985,3.19726417939397E-4
1.222499999999985,3.197744426688539E-4
1.224999999999985,3.1982513522540263E-4
1.227499999999985,3.1987756672083854E-4
1.2299999999999849,3.1993113134676357E-4
1.2324999999999848,3.1998720001234115E-4
1.2349999999999848,3.2004421434189624E-4
1.2374999999999847,3.2010490343698254E-4
1.2399999999999847,3.201649084041564E-4
1.2424999999999846,3.2022804924681624E-4
1.2449999999999846,3.2029485826543143E-4
1.2474999999999845,3.203611039875289E-4
1.2499999999999845,3.2043014717330124E-4
1.2524999999999844,3.2050167084982865E-4
1.2549999999999844,3.205765097036619E-4
1.2574999999999843,3.2065232335366106E-4
1.2599999999999842,3.207294498357763E-4
1.2624999999999842,3.20813265488324E-4
1.2649999999999841,3.2089585632952234E-4
1.267499999999984,3.2098289475155446E-4
1.269999999999984,3.210720342936526E-4
1.272499999999984,3.2116399609327456E-4
1.274999999999984,3.2125992931320176E-4
1.2774999999999839,3.213580217561755E-4
1.2799999999999838,3.2145852769460573E-4
1.2824999999999838,3.215643115898067E-4
1.2849999999999837,3.216732027318945E-4
1.2874999999999837,3.21783423411196E-4
1.2899999999999836,3.218997305911839E-4
1.2924999999999836,3.220181919766529E-4
1.2949999999999835,3.2213946215482557E-4
1.2974999999999834,3.222662605390339E-4
1.2999999999999834,3.2239763392324575E-4
1.3024999999999833,3.2253029820331807E-4
1.3049999999999833,3.2266743004811095E-4
1.3074999999999832,3.228085875713984E-4
1.3099999999999832,3.229560212749798E-4
1.3124999999999831,3.231035938122619E-4
1.314999999999983,3.232576799289318E-4
1.317499999999983,3.234156858981578E-4
1.319999999999983,3.235792746293882E-4
1.322499999999983,3.237441809595629E-4
1.3249999999999829,3.2391432664902696E-4
1.3274999999999828,3.240916602614161E-4
1.3299999999999828,3.24266488872024E-4
1.3324999999999827,3.2444913331603387E-4
1.3349999999999826,3.2463936231868714E-4
1.3374999999999826,3.2482897285796876E-4
1.3399999999999825,3.250245327759648E-4
1.3424999999999825,3.252241414821817E-4
1.3449999999999824,3.254245499277955E-4
1.3474999999999824,3.256298594813216E-4
1.3499999999999823,3.2583804998704776E-4
1.3524999999999823,3.2605481613112686E-4
1.3549999999999822,3.262720313894891E-4
1.3574999999999822,3.2649199034083694E-4
1.3599999999999821,3.2671703896273454E-4
1.362499999999982,3.269445729048797E-4
1.364999999999982,3.2717588094528614E-4
1.367499999999982,3.274094764866401E-4
1.369999999999982,3.276500271810861E-4
1.3724999999999818,3.278889751599673E-4
1.3749999999999818,3.281359095218515E-4
1.3774999999999817,3.283808294273894E-4
1.3799999999999817,3.2862899691498787E-4
1.3824999999999816,3.2888090116435704E-4
1.3849999999999816,3.291365675677886E-4
1.3874999999999815,3.2939347319699334E-4
1.3899999999999815,3.296519261923035E-4
1.3924999999999814,3.2991646087761925E-4
1.3949999999999814,3.3018281762330683E-4
1.3974999999999813,3.3044613753138323E-4
1.3999999999999813,3.3071685831089994E-4
1.4024999999999812,3.309909036226297E-4
1.4049999999999812,3.3126355351097245E-4
1.407499999999981,3.315408564084937E-4
1.409999999999981,3.318204075613003E-4
1.412499999999981,3.321035034413928E-4
1.414999999999981,3.323900616403499E-4
1.4174999999999809,3.326743272928739E-4
1.4199999999999808,3.329647339189154E-4
1.4224999999999808,3.3325580345385517E-4
1.4249999999999807,3.335509968324852E-4
1.4274999999999807,3.3384936433734013E-4
1.4299999999999806,3.341497355663648E-4
1.4324999999999806,3.3445389551291997E-4
1.4349999999999805,3.3475880252077737E-4
1.4374999999999805,3.350709108937983E-4
1.4399999999999804,3.353842863010498E-4
1.4424999999999804,3.357007127514237E-4
1.4449999999999803,3.3601977060136636E-4
1.4474999999999802,3.363415362750379E-4
1.4499999999999802,3.3666897807458544E-4
1.4524999999999801,3.369983406593982E-4
1.45499999999998,3.373291569807276E-4
1.45749999999998,3.37664793629514E-4
1.45999999999998,3.38002051409133E-4
1.46249999999998,3.383435548970456E-4
1.4649999999999799,3.3868674905189683E-4
1.4674999999999798,3.390317659204215E-4
1.4699999999999798,3.3938804050242513E-4
1.4724999999999797,3.3973760632823193E-4
1.4749999999999797,3.400958451405821E-4
1.4774999999999796,3.4045685690293614E-4
1.4799999999999796,3.40818681398723E-4
1.4824999999999795,3.411779509608122E-4
1.4849999999999794,3.4154513294080074E-4
1.4874999999999794,3.419113677137569E-4
1.4899999999999793,3.422820896024786E-4
1.4924999999999793,3.426542107834152E-4
1.4949999999999792,3.4302699238969426E-4
1.4974999999999792,3.433987017257918E-4
1.4999999999999791,3.437754518766635E-4
1.502499999999979,3.441485775719773E-4
1.504999999999979,3.445263452350615E-4
1.507499999999979,3.4489940496141647E-4
1.509999999999979,3.45271256664721E-4
1.5124999999999789,3.45640403794896E-4
1.5149999999999788,3.4601226991065435E-4
1.5174999999999788,3.463779163697874E-4
1.5199999999999787,3.4674528822126074E-4
1.5224999999999786,3.471074841461969E-4
1.5249999999999786,3.4746759825005113E-4
1.5274999999999785,3.4782480497077596E-4
1.5299999999999785,3.481759459557374E-4
1.5324999999999784,3.4852888598318376E-4
1.5349999999999784,3.488733129106908E-4
1.5374999999999783,3.492087215160121E-4
1.5399999999999783,3.495471741058241E-4
1.5424999999999782,3.4987908854668907E-4
1.5449999999999782,3.502041087358062E-4
1.5474999999999781,3.505256305591201E-4
1.549999999999978,3.508443760187238E-4
1.552499999999978,3.511573611611374E-4
1.554999999999978,3.514639644252407E-4
1.557499999999978,3.5176540386850936E-4
1.5599999999999778,3.5206219644168686E-4
1.5624999999999778,3.523551031089935E-4
1.5649999999999777,3.526465616395455E-4
1.5674999999999777,3.5293573798210416E-4
1.5699999999999776,3.5321820862716674E-4
1.5724999999999776,3.534990745640256E-4
1.5749999999999775,3.5378120887393996E-4
1.5774999999999775,3.5405857442027353E-4
1.5799999999999774,3.5433451097815604E-4
1.5824999999999774,3.5460875607692873E-4
1.5849999999999773,3.548773021985986E-4
1.5874999999999773,3.5516044834773956E-4
1.5899999999999772,3.554355107584845E-4
1.5924999999999772,3.5571790393937883E-4
1.594999999999977,3.55999315995233E-4
1.597499999999977,3.562815384427436E-4
1.599999999999977,3.56567036898366E-4
1.602499999999977,3.5685821126640627E-4
1.604999999999977,3.5715310628000983E-4
1.6074999999999768,3.5744960699197114E-4
1.6099999999999768,3.5774844672677945E-4
1.6124999999999767,3.5805277474616103E-4
1.6149999999999767,3.5836496423068327E-4
1.6174999999999766,3.586740279632886E-4
1.6199999999999766,3.5898799243544053E-4
1.6224999999999765,3.5930807949274135E-4
1.6249999999999765,3.596314789601445E-4
1.6274999999999764,3.5995353034887E-4
1.6299999999999764,3.6027750627344883E-4
1.6324999999999763,3.6060296516797203E-4
1.6349999999999763,3.609266554997399E-4
1.6374999999999762,3.6124659314673124E-4
1.6399999999999761,3.615673384363857E-4
1.642499999999976,3.6188881531140215E-4
1.644999999999976,3.6220484028272597E-4
1.647499999999976,3.6251444296420154E-4
1.649999999999976,3.6281865617508486E-4
1.6524999999999759,3.631172636802558E-4
1.6549999999999758,3.634050972691029E-4
1.6574999999999758,3.636904901371618E-4
1.6599999999999757,3.6396300003467465E-4
1.6624999999999757,3.642276887374418E-4
1.6649999999999756,3.644826341174327E-4
1.6674999999999756,3.6472858164165377E-4
1.6699999999999755,3.6496303769288966E-4
1.6724999999999755,3.651856612832649E-4
1.6749999999999754,3.653928225016437E-4
1.6774999999999753,3.656031607894449E-4
1.6799999999999753,3.657833763514373E-4
1.6824999999999752,3.6596678076388373E-4
1.6849999999999752,3.661407633726104E-4
1.6874999999999751,3.662977219479088E-4
1.689999999999975,3.664540984488709E-4
1.692499999999975,3.666002870074126E-4
1.694999999999975,3.6674058278072673E-4
1.697499999999975,3.6687490224381243E-4
1.6999999999999749,3.6700690226567734E-4
1.7024999999999748,3.671368018143434E-4
1.7049999999999748,3.6726910187858227E-4
